261	1
262	1
263	1
264	1
265	1
266	1
267	1
268	1
269	1
270	1
271	1
272	1
273	1
274	1
275	1
276	1
277	1
278	1
279	1
280	1
281	1
282	1
283	1
284	1
285	1
286	1
287	1
288	1
289	1
290	1
291	1
292	1
293	1
294	1
295	1
296	1
297	1
298	1
299	1
300	1
301	1
302	1
303	1
304	1
305	1
306	1
307	1
308	1
309	1
310	1
311	1
312	1
313	1
314	1
315	1
316	1
317	1
318	1
319	1
320	1
321	1
322	1
323	1
324	1
325	1
326	1
327	1
328	1
329	1
330	1
331	1
332	1
333	1
334	1
335	1
336	1
337	1
338	1
339	1
340	1
341	1
342	1
343	1
344	1
345	1
346	1
347	1
348	1
349	1
350	1
351	1
352	1
353	1
354	1
355	1
356	1
357	1
358	1
359	1
360	1
361	1
362	1
363	1
364	1
365	1
366	1
367	1
368	1
369	1
370	1
371	1
372	1
373	1
374	1
375	1
376	1
377	1
378	1
379	1
380	1
381	1
382	1
383	1
384	1
385	1
386	1
387	1
388	1
389	1
390	1
391	1
392	1
393	1
394	1
395	1
396	1
397	1
398	1
1	7
1	399
1	22
1	43
1	27
1	34
1	76
1	19
1	10
1	25
1	274
1	37
1	45
1	12
1	51
1	53
1	57
1	23
1	42
1	26
1	11
1	30
1	14
1	74
1	78
1	15
1	82
1	84
1	91
1	20
1	400
1	40
1	99
1	192
1	101
1	58
1	59
1	41
1	63
1	401
1	238
1	64
1	111
1	114
1	109
1	115
1	28
1	65
1	31
1	24
1	33
1	124
1	32
1	313
1	129
1	135
1	36
1	139
1	46
1	131
1	104
1	141
1	38
1	144
1	146
1	48
1	73
1	148
1	402
1	149
1	150
1	50
1	151
1	75
1	152
1	403
1	404
1	405
1	153
1	154
1	155
1	156
1	157
1	77
1	158
1	159
1	406
1	162
1	9
1	163
1	80
1	39
1	164
1	407
1	165
1	166
1	408
1	81
1	409
1	83
1	85
1	410
1	17
1	411
1	412
1	52
1	167
1	413
1	414
1	16
1	168
1	170
1	87
1	171
1	86
1	169
1	415
1	173
1	18
1	174
1	172
1	89
1	416
1	90
1	175
1	176
1	88
1	177
1	92
1	417
1	178
1	179
1	180
1	418
1	419
1	420
1	183
1	93
1	54
1	186
1	184
1	94
1	421
1	422
1	185
1	423
1	187
1	424
1	188
1	106
1	425
1	95
1	426
1	427
1	97
1	56
1	428
1	189
1	98
1	190
1	191
1	193
1	195
1	429
1	197
1	196
1	194
1	198
1	199
1	200
1	202
1	430
1	431
1	100
1	201
1	204
1	203
1	205
1	432
1	209
1	207
1	206
1	208
1	210
1	102
1	433
1	212
1	103
1	213
1	215
1	216
1	214
1	434
1	211
1	218
1	217
1	219
1	435
1	220
1	105
1	107
1	108
1	3
1	221
1	222
1	223
1	436
1	224
1	225
1	60
1	226
1	227
1	437
1	228
1	438
1	61
1	439
1	440
1	441
1	442
1	229
1	443
1	230
1	231
1	444
1	62
1	235
1	232
1	233
1	445
1	236
1	242
1	237
1	110
1	234
1	240
1	239
1	446
1	243
1	447
1	244
1	246
1	245
1	113
1	247
1	448
1	449
1	450
1	248
1	8
1	249
1	250
1	256
1	253
1	254
1	251
1	255
1	4
1	451
1	257
1	452
1	258
1	266
1	260
1	263
1	262
1	453
1	261
1	264
1	265
1	5
1	252
1	454
1	455
1	267
1	268
1	269
1	271
1	270
1	456
1	457
1	272
1	273
1	458
1	259
1	29
1	275
1	459
1	116
1	277
1	278
1	66
1	279
1	67
1	68
1	282
1	280
1	281
1	460
1	461
1	462
1	118
1	283
1	119
1	463
1	284
1	464
1	117
1	285
1	465
1	286
1	6
1	466
1	287
1	467
1	288
1	289
1	69
1	290
1	292
1	468
1	291
1	297
1	469
1	294
1	470
1	296
1	121
1	302
1	295
1	299
1	300
1	301
1	303
1	122
1	304
1	123
1	471
1	305
1	306
1	472
1	308
1	309
1	310
1	312
1	311
1	473
1	298
1	474
1	314
1	315
1	316
1	317
1	318
1	320
1	319
1	125
1	126
1	321
1	127
1	307
1	128
1	475
1	476
1	322
1	324
1	477
1	323
1	478
1	71
1	325
1	479
1	326
1	327
1	480
1	328
1	329
1	330
1	331
1	332
1	481
1	35
1	130
1	482
1	333
1	334
1	72
1	335
1	132
1	483
1	336
1	484
1	338
1	339
1	340
1	133
1	485
1	341
1	342
1	486
1	343
1	346
1	345
1	344
1	487
1	134
1	348
1	488
1	347
1	136
1	489
1	137
1	350
1	351
1	352
1	490
1	491
1	492
1	353
1	354
1	355
1	356
1	138
1	357
1	358
1	359
1	360
1	361
1	362
1	493
1	494
1	364
1	44
1	495
1	496
1	365
1	363
1	366
1	497
1	367
1	368
1	498
1	369
1	372
1	370
1	371
1	373
1	499
1	375
1	374
1	376
1	377
1	500
1	140
1	378
1	379
1	381
1	383
1	501
1	382
1	502
1	384
1	503
1	385
1	47
1	386
1	504
1	505
1	387
1	143
1	506
1	507
1	388
1	389
1	145
1	390
1	391
1	392
1	393
1	349
1	394
1	395
1	396
1	397
1	398
1	49
1	508
1	509
1	510
1	511
512	49
513	49
514	49
515	49
516	49
517	49
518	49
519	49
356	49
520	49
521	49
30	49
522	49
523	49
524	49
525	49
526	49
527	49
349	49
21	49
528	49
529	49
72	49
133	49
530	49
531	49
532	49
533	49
135	49
139	49
534	49
535	49
153	49
536	49
537	49
53	49
50	49
538	49
539	49
540	49
541	49
542	49
70	49
543	49
544	49
149	49
262	49
545	49
546	49
547	49
548	49
549	49
550	49
551	49
552	49
553	49
554	49
555	49
556	49
557	49
558	49
559	49
560	49
396	49
74	49
561	49
562	49
563	49
564	49
565	49
43	49
566	49
567	49
568	49
96	49
46	49
569	49
276	49
570	49
571	49
572	49
573	49
574	49
575	49
136	49
576	49
577	49
578	49
579	49
580	49
581	49
582	49
583	49
80	49
584	49
20	49
585	49
68	49
373	49
586	49
587	49
302	49
588	49
589	49
590	49
591	49
592	49
593	49
594	49
595	49
596	49
597	49
598	49
51	49
599	49
600	49
601	49
602	49
603	49
144	49
604	49
605	49
606	49
154	49
607	49
608	49
609	49
55	49
610	49
238	49
611	49
79	49
612	49
613	49
614	49
615	49
616	49
617	49
618	49
619	49
11	49
620	49
621	49
622	49
623	49
624	49
13	49
363	49
625	49
305	49
83	49
626	49
627	49
628	49
269	49
137	49
629	49
342	49
630	49
631	49
632	49
633	49
634	49
635	49
636	49
637	49
638	49
639	49
45	49
640	49
641	49
642	49
643	49
644	49
645	49
646	49
647	49
648	49
649	49
650	49
651	49
393	49
652	49
653	49
654	49
655	49
656	49
657	49
658	49
659	49
660	49
661	49
662	49
663	49
664	49
665	49
666	49
667	49
668	49
669	49
402	49
670	49
671	49
672	49
49	21
49	72
49	531
49	149
49	30
49	673
49	543
49	535
49	534
49	50
49	538
49	533
49	674
49	153
49	536
49	580
49	529
49	675
49	541
49	530
49	544
49	537
49	547
49	550
49	74
49	676
49	542
49	70
49	135
49	558
49	677
49	678
49	349
49	560
49	623
49	617
49	553
49	139
49	566
49	568
49	545
49	562
49	564
49	572
49	573
49	356
49	521
49	679
49	629
49	630
49	46
49	635
49	136
49	527
49	659
49	576
49	579
49	96
49	53
49	513
49	569
49	561
49	680
49	681
49	682
49	683
49	585
49	563
49	684
49	551
49	528
49	373
49	586
49	302
49	620
49	574
49	627
49	590
49	554
49	556
49	685
49	591
49	592
49	593
49	686
49	596
49	597
49	396
49	600
49	670
49	601
49	602
49	603
49	144
49	581
49	525
49	605
49	606
49	611
49	55
49	610
49	548
49	20
49	612
49	687
49	613
49	688
49	549
49	689
49	8
49	571
49	690
49	691
49	616
49	37
49	619
49	692
49	11
49	621
49	546
49	624
49	13
49	519
49	524
49	625
49	305
49	83
49	693
49	628
49	269
49	137
49	342
49	363
49	575
49	634
49	557
49	636
49	638
49	45
49	640
49	641
49	694
49	642
49	594
49	595
49	644
49	645
49	646
49	643
49	637
49	647
49	648
49	649
49	650
49	526
49	651
49	393
49	653
49	654
49	655
49	656
49	652
49	657
49	658
49	660
49	661
49	662
49	695
49	598
49	663
49	664
49	696
49	665
49	697
49	666
49	667
49	698
49	51
49	668
49	517
49	669
49	402
49	671
49	672
49	699
49	43
49	700
49	701
49	702
49	703
49	704
49	589
49	588
49	133
705	690
706	690
707	690
612	690
708	690
709	690
710	690
610	690
711	690
712	690
62	690
713	690
714	690
715	690
716	690
717	690
409	690
718	690
719	690
720	690
721	690
722	690
723	690
724	690
725	690
726	690
115	690
727	690
728	690
729	690
730	690
731	690
123	690
540	690
732	690
733	690
734	690
735	690
191	690
736	690
737	690
320	690
616	690
738	690
739	690
15	690
349	690
117	690
50	690
740	690
741	690
742	690
743	690
744	690
40	690
184	690
745	690
746	690
747	690
748	690
749	690
276	690
750	690
195	690
751	690
752	690
753	690
754	690
755	690
103	690
756	690
757	690
514	690
758	690
759	690
106	690
659	690
223	690
760	690
761	690
762	690
58	690
244	690
763	690
764	690
765	690
766	690
373	690
767	690
235	690
113	690
768	690
562	690
682	690
615	690
584	690
769	690
770	690
185	690
771	690
772	690
773	690
59	690
774	690
775	690
776	690
777	690
778	690
779	690
587	690
217	690
780	690
781	690
782	690
107	690
783	690
784	690
221	690
785	690
786	690
609	690
787	690
553	690
788	690
789	690
790	690
791	690
548	690
792	690
793	690
794	690
291	690
795	690
796	690
797	690
798	690
799	690
800	690
801	690
802	690
803	690
564	690
259	690
804	690
79	690
189	690
20	690
355	690
805	690
806	690
807	690
808	690
691	690
563	690
22	690
809	690
275	690
810	690
811	690
812	690
174	690
813	690
524	690
814	690
815	690
229	690
816	690
817	690
818	690
819	690
820	690
821	690
207	690
822	690
823	690
100	690
824	690
94	690
825	690
826	690
827	690
828	690
829	690
830	690
831	690
832	690
687	690
205	690
662	690
833	690
834	690
835	690
836	690
837	690
105	690
838	690
839	690
840	690
841	690
222	690
842	690
224	690
53	690
843	690
844	690
845	690
846	690
225	690
847	690
848	690
535	690
384	690
162	690
849	690
254	690
850	690
851	690
852	690
853	690
854	690
618	690
644	690
855	690
856	690
857	690
858	690
859	690
860	690
861	690
862	690
136	690
863	690
864	690
865	690
866	690
867	690
868	690
547	690
869	690
870	690
43	690
871	690
515	690
8	690
243	690
872	690
873	690
874	690
875	690
876	690
690	612
690	706
690	711
690	710
690	117
690	713
690	709
690	716
690	718
690	115
690	728
690	15
690	62
690	610
690	731
690	734
690	615
690	735
690	736
690	721
690	724
690	320
690	616
690	754
690	738
690	739
690	760
690	762
690	708
690	740
690	729
690	741
690	742
690	743
690	123
690	563
690	184
690	191
690	748
690	276
690	720
690	719
690	774
690	722
690	195
690	541
690	737
690	725
690	587
690	755
690	757
690	758
690	705
690	840
690	106
690	223
690	349
690	58
690	254
690	244
690	877
690	763
690	764
690	714
690	765
690	798
690	766
690	373
690	113
690	562
690	682
690	769
690	770
690	185
690	744
690	192
690	40
690	771
690	712
690	878
690	772
690	879
690	746
690	717
690	824
690	829
690	723
690	776
690	752
690	753
690	779
690	880
690	217
690	659
690	514
690	781
690	782
690	783
690	221
690	785
690	787
690	553
690	761
690	881
690	791
690	793
690	852
690	854
690	618
690	644
690	855
690	796
690	797
690	730
690	800
690	863
690	864
690	801
690	867
690	767
690	235
690	768
690	871
690	564
690	284
690	707
690	733
690	189
690	20
690	355
690	806
690	807
690	805
690	808
690	22
690	809
690	275
690	810
690	812
690	745
690	813
690	524
690	882
690	815
690	816
690	229
690	817
690	818
690	773
690	820
690	59
690	207
690	822
690	747
690	823
690	100
690	94
690	826
690	749
690	775
690	751
690	828
690	830
690	831
690	832
690	777
690	778
690	687
690	205
690	584
690	662
690	833
690	834
690	835
690	103
690	756
690	836
690	780
690	837
690	105
690	838
690	759
690	839
690	107
690	841
690	222
690	850
690	786
690	842
690	224
690	609
690	784
690	727
690	53
690	843
690	844
690	845
690	846
690	225
690	847
690	788
690	789
690	790
690	548
690	792
690	848
690	794
690	535
690	384
690	162
690	849
690	291
690	851
690	853
690	795
690	856
690	857
690	858
690	859
690	799
690	860
690	861
690	862
690	136
690	866
690	868
690	547
690	869
690	870
690	43
690	802
690	515
690	803
690	8
690	243
690	872
690	259
690	258
690	874
690	883
690	875
690	732
690	884
524	149
885	149
886	149
887	149
557	149
550	149
517	149
133	149
535	149
530	149
541	149
888	149
889	149
890	149
543	149
21	149
774	149
624	149
135	149
595	149
891	149
70	149
620	149
47	149
607	149
892	149
893	149
637	149
695	149
644	149
894	149
895	149
688	149
896	149
679	149
74	149
897	149
544	149
538	149
50	149
537	149
348	149
381	149
898	149
355	149
899	149
647	149
683	149
900	149
394	149
901	149
594	149
902	149
558	149
597	149
551	149
578	149
96	149
531	149
903	149
520	149
540	149
904	149
145	149
905	149
906	149
907	149
908	149
909	149
910	149
911	149
912	149
913	149
599	149
914	149
915	149
598	149
629	149
579	149
916	149
144	149
534	149
917	149
918	149
919	149
8	149
139	149
659	149
43	149
542	149
129	149
920	149
921	149
922	149
923	149
924	149
925	149
926	149
927	149
928	149
929	149
930	149
931	149
559	149
932	149
933	149
934	149
769	149
935	149
687	149
936	149
937	149
938	149
939	149
940	149
941	149
942	149
527	149
943	149
944	149
945	149
946	149
154	149
947	149
948	149
949	149
950	149
603	149
153	149
568	149
871	149
951	149
952	149
864	149
861	149
113	149
953	149
765	149
954	149
277	149
269	149
955	149
623	149
320	149
72	149
956	149
957	149
958	149
71	149
959	149
960	149
961	149
591	149
305	149
962	149
726	149
640	149
963	149
964	149
965	149
966	149
967	149
968	149
969	149
970	149
971	149
972	149
973	149
974	149
975	149
560	149
976	149
977	149
978	149
979	149
980	149
981	149
982	149
983	149
984	149
985	149
986	149
987	149
988	149
989	149
990	149
991	149
992	149
402	149
993	149
672	149
686	149
994	149
995	149
670	149
696	149
602	149
265	149
53	149
149	887
149	701
149	531
149	620
149	892
149	550
149	644
149	558
149	896
149	543
149	517
149	679
149	579
149	888
149	916
149	535
149	534
149	538
149	537
149	530
149	996
149	774
149	541
149	70
149	348
149	544
149	886
149	557
149	898
149	965
149	893
149	595
149	637
149	647
149	394
149	695
149	697
149	890
149	688
149	74
149	597
149	897
149	21
149	903
149	520
149	624
149	540
149	43
149	659
149	885
149	922
149	47
149	145
149	607
149	928
149	929
149	524
149	963
149	908
149	891
149	899
149	910
149	911
149	909
149	900
149	912
149	913
149	945
149	946
149	948
149	914
149	402
149	686
149	603
149	629
149	551
149	144
149	96
149	50
149	917
149	918
149	8
149	680
149	623
149	957
149	958
149	542
149	135
149	961
149	591
149	997
149	904
149	921
149	998
149	962
149	923
149	925
149	926
149	927
149	905
149	930
149	906
149	907
149	559
149	999
149	932
149	934
149	769
149	935
149	355
149	972
149	937
149	938
149	939
149	940
149	941
149	977
149	942
149	901
149	594
149	617
149	943
149	902
149	986
149	1000
149	989
149	947
149	949
149	950
149	598
149	153
149	578
149	265
149	568
149	871
149	951
149	919
149	952
149	861
149	113
149	953
149	765
149	954
149	1001
149	277
149	269
149	955
149	1002
149	320
149	1003
149	956
149	1004
149	329
149	71
149	959
149	960
149	129
149	45
149	1005
149	920
149	715
149	1006
149	305
149	889
149	726
149	931
149	964
149	966
149	967
149	933
149	968
149	969
149	970
149	971
149	687
149	936
149	973
149	974
149	975
149	560
149	683
149	978
149	979
149	980
149	981
149	982
149	527
149	894
149	983
149	984
149	944
149	985
149	988
149	154
149	990
149	987
149	991
149	992
149	993
149	672
149	915
149	994
149	995
149	670
149	696
149	602
149	53
149	381
149	511
149	976
149	895
149	590
149	924
1007	612
1008	612
43	612
257	612
269	612
1009	612
1010	612
349	612
682	612
563	612
857	612
770	612
751	612
541	612
610	612
720	612
778	612
79	612
814	612
731	612
711	612
185	612
1011	612
856	612
524	612
712	612
562	612
184	612
1012	612
736	612
709	612
1013	612
1014	612
221	612
1015	612
1016	612
816	612
752	612
1017	612
1018	612
743	612
284	612
571	612
876	612
1019	612
1020	612
1021	612
548	612
762	612
1022	612
1023	612
1024	612
769	612
195	612
1025	612
80	612
784	612
1026	612
706	612
277	612
153	612
1027	612
1028	612
715	612
1029	612
39	612
1030	612
22	612
842	612
1031	612
831	612
813	612
1032	612
1033	612
1034	612
1035	612
238	612
1036	612
1037	612
1038	612
748	612
652	612
1039	612
1040	612
542	612
174	612
793	612
1041	612
139	612
1042	612
276	612
1043	612
728	612
1044	612
1045	612
1046	612
547	612
662	612
1047	612
613	612
1048	612
850	612
995	612
1049	612
92	612
83	612
1050	612
1051	612
1052	612
1053	612
1054	612
1055	612
161	612
422	612
1056	612
774	612
616	612
1057	612
811	612
552	612
40	612
1058	612
1059	612
732	612
1060	612
1061	612
1062	612
791	612
737	612
1063	612
207	612
821	612
129	612
1064	612
1065	612
1066	612
1067	612
309	612
1068	612
1069	612
231	612
822	612
824	612
1070	612
612	269
612	563
612	547
612	1071
612	682
612	1009
612	711
612	541
612	857
612	731
612	814
612	1008
612	856
612	548
612	257
612	770
612	1013
612	221
612	349
612	751
612	1016
612	743
612	79
612	1011
612	778
612	610
612	184
612	736
612	720
612	752
612	571
612	562
612	1019
612	185
612	1020
612	1021
612	1022
612	1023
612	1024
612	769
612	1015
612	195
612	816
612	542
612	80
612	153
612	284
612	793
612	715
612	1029
612	39
612	22
612	1012
612	842
612	831
612	813
612	725
612	1014
612	1033
612	1036
612	1038
612	784
612	1026
612	706
612	748
612	652
612	277
612	1039
612	1040
612	1027
612	174
612	1041
612	1042
612	1028
612	1043
612	728
612	1044
612	1045
612	1046
612	662
612	1047
612	613
612	1048
612	850
612	995
612	876
612	1049
612	92
612	83
612	1050
612	1030
612	1072
612	1052
612	1053
612	1054
612	1055
612	161
612	1056
612	774
612	524
612	616
612	1057
612	1031
612	811
612	552
612	1058
612	1059
612	1032
612	709
612	1060
612	1061
612	1062
612	791
612	840
612	737
612	1063
612	207
612	821
612	1064
612	1065
612	1073
612	1067
612	129
612	309
612	1068
612	231
612	822
612	824
612	1074
612	1075
612	1076
612	1077
612	1078
612	1079
612	1080
612	1025
612	84
612	1081
612	1082
612	584
612	1083
612	1084
612	1085
612	1086
612	1087
612	1088
612	1089
612	43
612	790
612	1090
612	1091
612	1092
612	1093
612	1094
612	131
612	987
612	1095
612	1096
612	1097
612	1098
612	1099
612	1100
612	1101
612	1102
612	1103
612	1104
612	712
612	762
612	1105
612	40
612	1106
612	1107
1108	711
1109	711
743	711
42	711
718	711
541	711
856	711
861	711
540	711
1110	711
706	711
731	711
563	711
1111	711
1112	711
864	711
43	711
710	711
816	711
778	711
1016	711
1113	711
1114	711
1115	711
721	711
373	711
624	711
1116	711
720	711
455	711
1038	711
136	711
284	711
713	711
1117	711
366	711
46	711
569	711
529	711
1118	711
847	711
264	711
1119	711
819	711
547	711
1120	711
243	711
876	711
758	711
345	711
1121	711
8	711
850	711
1122	711
1123	711
1020	711
1124	711
1125	711
1126	711
1061	711
531	711
1127	711
587	711
714	711
1128	711
1129	711
1130	711
1131	711
227	711
1132	711
564	711
244	711
562	711
1048	711
30	711
1133	711
812	711
1134	711
1043	711
1135	711
542	711
558	711
117	711
201	711
68	711
770	711
1136	711
1137	711
546	711
1067	711
1138	711
195	711
1139	711
796	711
727	711
815	711
1140	711
736	711
1141	711
755	711
1142	711
1143	711
1144	711
597	711
258	711
553	711
1145	711
1146	711
514	711
1147	711
729	711
254	711
571	711
740	711
1148	711
1149	711
675	711
857	711
1150	711
688	711
1151	711
1152	711
822	711
409	711
1153	711
1154	711
50	711
305	711
51	711
33	711
1155	711
535	711
1156	711
276	711
574	711
1157	711
1158	711
711	1159
711	718
711	541
711	1160
711	1110
711	42
711	861
711	563
711	1111
711	864
711	743
711	731
711	1161
711	1113
711	1162
711	1016
711	1121
711	1038
711	136
711	1109
711	713
711	1117
711	366
711	710
711	1114
711	1115
711	1116
711	721
711	547
711	8
711	43
711	624
711	706
711	850
711	1118
711	778
711	546
711	1061
711	531
711	819
711	720
711	1120
711	880
711	1129
711	856
711	1131
711	227
711	1130
711	564
711	1112
711	562
711	50
711	1048
711	68
711	30
711	1122
711	1133
711	812
711	1123
711	529
711	542
711	1020
711	1163
711	1135
711	1124
711	558
711	1164
711	816
711	117
711	201
711	1108
711	770
711	847
711	569
711	1136
711	264
711	1125
711	1137
711	879
711	1067
711	1119
711	1165
711	820
711	195
711	1127
711	1166
711	1139
711	587
711	714
711	727
711	455
711	1140
711	736
711	815
711	1141
711	1128
711	755
711	1142
711	1167
711	758
711	243
711	1143
711	345
711	597
711	258
711	553
711	1145
711	1146
711	1132
711	514
711	1147
711	729
711	254
711	571
711	244
711	740
711	610
711	1148
711	1149
711	857
711	1150
711	1168
711	688
711	1152
711	822
711	409
711	1153
711	1154
711	305
711	51
711	33
711	1155
711	1169
711	535
711	276
711	1156
711	574
711	557
711	1157
711	1158
711	540
711	701
711	884
711	373
711	1144
711	1170
221	564
276	564
743	564
1171	564
1172	564
115	564
1173	564
1174	564
8	564
847	564
1175	564
879	564
541	564
822	564
777	564
689	564
1023	564
1167	564
729	564
1176	564
136	564
1177	564
43	564
126	564
624	564
687	564
244	564
1110	564
547	564
1051	564
587	564
1178	564
79	564
80	564
609	564
715	564
850	564
1152	564
732	564
853	564
803	564
1179	564
1118	564
50	564
1180	564
856	564
1032	564
1181	564
542	564
129	564
764	564
528	564
762	564
1182	564
1183	564
1008	564
1184	564
819	564
584	564
1185	564
20	564
1186	564
1187	564
1188	564
1189	564
1190	564
1034	564
800	564
117	564
1146	564
1031	564
1151	564
742	564
1191	564
682	564
13	564
1099	564
921	564
1192	564
684	564
659	564
1193	564
552	564
1194	564
562	564
312	564
1195	564
1196	564
1197	564
1198	564
1199	564
1200	564
60	564
1201	564
1202	564
810	564
571	564
1111	564
1203	564
1100	564
1115	564
563	564
428	564
1204	564
824	564
1205	564
195	564
1206	564
627	564
834	564
1207	564
1208	564
781	564
225	564
1209	564
763	564
1210	564
1211	564
1212	564
262	564
545	564
862	564
558	564
578	564
768	564
450	564
535	564
1213	564
1214	564
757	564
1215	564
264	564
1216	564
1156	564
1217	564
1218	564
1219	564
1220	564
515	564
1221	564
174	564
1222	564
349	564
1223	564
1224	564
1225	564
1226	564
1227	564
1228	564
546	564
1229	564
625	564
1230	564
83	564
361	564
1231	564
1232	564
610	564
637	564
1233	564
1234	564
565	564
305	564
1235	564
1236	564
1237	564
197	564
1238	564
1239	564
556	564
284	564
519	564
1240	564
162	564
121	564
25	564
1241	564
1242	564
139	564
1243	564
1244	564
1245	564
1246	564
1247	564
1248	564
1079	564
1249	564
1250	564
1251	564
1252	564
884	564
1253	564
564	716
564	743
564	126
564	276
564	879
564	1174
564	1175
564	1173
564	1176
564	617
564	847
564	822
564	571
564	136
564	1167
564	624
564	729
564	687
564	1226
564	587
564	1254
564	8
564	689
564	777
564	221
564	68
564	715
564	850
564	1152
564	541
564	803
564	244
564	1110
564	1180
564	856
564	1032
564	1181
564	542
564	764
564	528
564	762
564	1238
564	1178
564	1182
564	1183
564	1184
564	819
564	80
564	1187
564	627
564	1023
564	1188
564	1189
564	1255
564	1190
564	800
564	853
564	1146
564	1213
564	1151
564	1179
564	547
564	742
564	50
564	13
564	1099
564	1192
564	659
564	1231
564	129
564	1177
564	1051
564	562
564	312
564	1196
564	1197
564	1198
564	1008
564	1200
564	1201
564	1202
564	810
564	1256
564	805
564	1111
564	1203
564	1186
564	1115
564	563
564	428
564	236
564	824
564	1205
564	195
564	1206
564	1257
564	834
564	455
564	1208
564	781
564	225
564	768
564	1209
564	763
564	1210
564	1211
564	1212
564	262
564	1034
564	862
564	558
564	578
564	450
564	535
564	117
564	1258
564	1031
564	1214
564	264
564	175
564	1216
564	1217
564	1118
564	1218
564	1220
564	1221
564	174
564	1222
564	349
564	1223
564	1224
564	1225
564	1227
564	1191
564	1162
564	682
564	546
564	1229
564	921
564	625
564	1230
564	83
564	361
564	684
564	480
564	1259
564	1233
564	1234
564	1260
564	1193
564	565
564	305
564	1235
564	1236
564	1237
564	197
564	1194
564	284
564	519
564	1240
564	162
564	25
564	1241
564	1242
564	139
564	1243
564	1245
564	1199
564	1246
564	1261
564	1079
564	509
564	1025
564	1219
564	937
564	610
564	1144
564	1156
564	1228
564	1232
564	1074
564	1104
564	43
564	1262
564	1100
564	757
564	1263
564	1264
564	1265
564	1266
564	884
564	540
564	1249
564	514
564	1267
564	1253
564	1268
564	1215
564	1269
564	1270
564	1271
564	1272
564	1273
564	1274
564	1275
564	115
564	1239
564	1244
564	121
884	547
743	547
956	547
1276	547
815	547
540	547
757	547
113	547
1277	547
712	547
276	547
1278	547
846	547
861	547
29	547
1003	547
1138	547
689	547
1279	547
1280	547
243	547
624	547
1002	547
515	547
715	547
610	547
856	547
563	547
1281	547
1116	547
1080	547
1023	547
1054	547
758	547
221	547
831	547
62	547
713	547
682	547
731	547
1282	547
574	547
684	547
1283	547
528	547
1145	547
546	547
584	547
1187	547
1284	547
1285	547
1286	547
1287	547
1230	547
1288	547
53	547
1167	547
598	547
450	547
8	547
236	547
855	547
1289	547
1290	547
1291	547
284	547
1292	547
1293	547
774	547
1227	547
954	547
839	547
1051	547
519	547
659	547
1294	547
1295	547
1296	547
1297	547
811	547
1298	547
1114	547
1299	547
803	547
921	547
1300	547
714	547
1207	547
1123	547
939	547
117	547
793	547
841	547
795	547
768	547
174	547
42	547
398	547
1118	547
1179	547
1301	547
115	547
1302	547
597	547
955	547
521	547
1141	547
1303	547
663	547
876	547
812	547
1221	547
622	547
847	547
1228	547
1032	547
1304	547
359	547
571	547
1305	547
1238	547
1306	547
644	547
43	547
838	547
1034	547
1307	547
136	547
244	547
547	1002
547	1278
547	113
547	546
547	624
547	712
547	861
547	1276
547	29
547	1308
547	735
547	1013
547	563
547	1138
547	221
547	846
547	831
547	743
547	682
547	243
547	8
547	284
547	684
547	1277
547	1145
547	43
547	659
547	1295
547	1309
547	1310
547	39
547	728
547	1037
547	1079
547	562
