530	10
531	4
532	3
533	35
534	5
535	12
536	18
537	8
538	12
539	4
540	18
541	26
542	5
543	5
544	5
545	14
546	35
547	13
548	8
549	18
550	18
551	18
552	25
553	2
554	2
555	10
556	5
557	4
558	10
559	28
560	32
561	21
562	5
563	5
564	23
565	10
566	10
567	5
568	5
569	10
570	10
571	3
572	5
573	10
574	5
575	0
576	5
577	28
578	28
579	19
580	20
581	4
582	18
583	2
584	5
585	5
586	3
587	3
588	14
589	26
590	14
591	26
592	19
593	6
594	36
595	18
596	26
597	26
598	2
599	23
600	5
601	36
602	10
603	1
604	25
605	1
606	3
607	21
608	10
609	16
610	8
611	5
612	37
613	8
614	27
615	35
616	8
617	19
618	20
619	8
620	5
621	0
622	3
623	5
624	17
625	3
626	5
627	18
628	9
629	1
630	24
631	23
632	9
633	3
634	3
635	3
636	3
637	23
638	38
639	23
640	20
641	26
642	8
643	37
644	7
645	1
646	25
647	8
648	3
649	10
650	1
651	17
652	11
653	9
654	37
655	5
656	0
657	19
658	10
659	8
660	19
661	10
662	20
663	18
664	5
665	33
666	10
667	18
668	0
669	26
670	3
671	30
672	10
673	26
674	10
675	1
676	19
677	17
678	18
679	30
680	0
681	0
682	0
683	25
684	21
685	3
686	8
687	20
688	5
689	5
690	18
691	3
692	0
693	36
694	5
695	26
696	1
697	1
698	25
699	10
700	10
701	31
702	5
703	12
704	13
705	5
706	5
707	10
708	20
709	20
710	18
711	3
712	0
713	18
714	5
715	18
716	30
717	27
718	3
719	9
720	10
721	14
722	14
723	12
724	16
725	13
726	32
727	5
728	25
729	10
730	26
731	1
732	5
733	12
734	1
735	19
736	28
737	29
738	25
739	10
740	24
741	9
742	26
743	1
744	5
745	8
746	18
747	18
748	26
749	5
750	24
751	6
752	36
753	13
754	10
755	3
756	39
757	13
758	41
759	32
760	19
761	9
762	3
763	21
764	1
765	10
766	2
767	22
768	20
769	28
770	20
771	38
772	9
773	38
774	3
775	1
776	6
777	12
778	18
779	18
780	18
781	0
782	8
783	26
784	29
785	14
786	26
787	21
788	27
789	5
790	5
791	5
792	27
793	26
794	19
795	13
796	19
797	1
798	1
799	18
800	18
801	5
802	5
803	3
804	10
805	10
806	24
807	29
808	24
809	25
810	17
811	4
812	33
813	5
814	0
815	3
816	16
817	5
818	18
819	19
820	6
821	27
822	5
823	10
824	0
825	12
826	3
827	10
828	38
829	5
830	10
831	32
832	3
833	10
834	8
835	5
836	5
837	8
838	19
839	0
840	5
841	9
842	20
843	5
844	5
845	3
846	1
847	13
848	4
849	3
850	5
851	0
852	1
853	9
854	19
855	18
856	10
857	0
858	12
859	33
860	16
861	6
862	2
863	3
864	29
865	3
866	25
867	25
868	9
869	9
870	34
871	0
872	1
873	18
874	5
875	32
876	31
877	18
878	14
879	23
880	3
881	12
882	3
883	16
884	3
885	12
886	33
887	12
888	33
889	38
890	12
891	38
892	38
893	10
894	12
895	13
896	38
897	13
898	25
899	3
900	16
901	3
902	5
903	0
904	1
905	1
906	26
907	0
908	6
909	5
910	5
911	18
912	10
913	10
914	16
915	14
916	1
917	6
918	6
919	13
920	26
921	3
922	10
923	12
924	24
925	13
926	23
927	23
928	3
929	19
930	23
931	23
932	36
933	19
934	35
935	20
936	5
937	20
938	5
939	8
940	5
941	41
942	8
943	9
944	26
945	12
946	26
947	9
948	8
949	25
950	36
951	10
952	18
953	14
954	35
955	6
956	10
957	10
958	18
959	5
960	8
961	5
962	12
963	23
964	14
965	5
966	30
967	10
968	18
969	18
970	6
971	33
972	18
973	10
974	6
975	12
976	13
977	23
978	16
979	26
980	15
981	13
982	3
983	13
984	35
985	9
986	25
987	25
988	25
989	11
990	3
991	33
992	5
993	3
994	3
995	8
996	10
997	14
998	10
999	18
1000	5
1001	3
1002	1
1003	8
1004	25
